"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"AT1G69360",7.22554119257736e-42,0.287095931220791,0.552,0.284,1.44077291379993e-37
"GRDP1",7.63968152073999e-42,0.312153760302585,0.674,0.392,1.52335249523555e-37
"NUDT4",8.49856889657509e-42,0.366614551499879,0.567,0.288,1.69461463797707e-37
"GT-3B",8.115846801634e-41,0.306325154433484,0.579,0.296,1.61829985224582e-36
"ALDH6B2",8.7773193557306e-41,0.34399530599027,0.666,0.398,1.75019747953268e-36
"AT1G70640",1.34142732757367e-40,0.397150797942187,0.326,0.109,2.6748060911819e-36
"CBSDUF3",1.86101904041667e-40,0.267455663507629,0.423,0.172,3.71087196659083e-36
"AT2G41870",3.65593361998765e-40,0.286440009187077,0.419,0.178,7.28993163825537e-36
"VQ19",5.15992010414204e-40,0.375050331814943,0.526,0.321,1.02888806876592e-35
"AT1G23330",5.54339900958857e-40,0.26048666035082,0.458,0.199,1.10535376251196e-35
"AT3G20300",6.51020687011511e-40,0.351177637127334,0.641,0.359,1.29813524990095e-35
"CAS",1.27138455346712e-39,0.306028847062862,0.662,0.394,2.53514079961343e-35
"CYCD2-1",2.02987004360475e-39,0.314821028731315,0.631,0.364,4.04756086694787e-35
"AT5G58620",1.09269599758082e-38,0.277188184654145,0.498,0.238,2.17883581917616e-34
"GRXC6",1.40957028389175e-38,0.26269948305529,0.466,0.21,2.81068314608015e-34
"BPC6",1.91021965353951e-37,0.252821189993109,0.626,0.363,3.80897798915778e-33
"XTH24",2.4647802394294e-37,0.445526222595284,0.509,0.263,4.91477179742223e-33
"AMT2",3.80273072082149e-37,0.308191179668674,0.532,0.271,7.58264505731805e-33
